experiment_id;seed;instance;n;m;s;best_known_result;max_generations;population_size;encoding_method;selection_method;mutation_method;crossover_method;parent_selection_method;mutation_probability;crossover_probability;elite_size;offspring_size;total_time;best_solution_found;best_solution_hash;elite_fitness;elite_hash
0;3356;Instance_40_1.mat;40;10;20;-1.5538065375157495;5000;5000;binary;tournament_5;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;3549.193830728531;-1.6024335968665873;-953374338;-1.6024335968665873,-1.6040975643562663,-1.6067866799251185,-1.6116107258415564,-1.612022764222554,-1.612022764222554,-1.6120227642225542,-1.6130060621459659,-1.6139251034288558,-1.6162446235970513,-1.6178213947911029,-1.6202197290532672,-1.620433621031193,-1.6234588591663712,-1.6239237110584044,-1.6239237110584046,-1.623925144786277,-1.6243831470852,-1.6249148907349429,-1.6257199502976318,-1.62667687873517,-1.631304479905527,-1.6313301595154726,-1.6324302872283922,-1.6324804300440756,-1.6324804300440756,-1.6326800456608237,-1.6356909953306038,-1.6356909953306042,-1.6356909953306042,-1.6370371985857695,-1.6370386287671839,-1.6373427616634428,-1.637611258480756,-1.6381372566229828,-1.638190168333562,-1.638842524377114,-1.6390899038083737,-1.6395091518943754,-1.6416245498387043,-1.6422561258433708,-1.643949556083944,-1.644304157721447,-1.644304157721447,-1.644304157721447,-1.644304157721447,-1.6456677004393099,-1.6460130893417917,-1.646374022982591,-1.6475322230373386,-1.6475767267120631,-1.6475767267120631,-1.6475767267120631,-1.6488240097084277,-1.6489371674325033,-1.6490441882552491,-1.649140495224949,-1.6501571344626855,-1.651908928234549,-1.6522391335530748,-1.6525483406052297,-1.652964942414712,-1.653057801818934,-1.6541585047423366,-1.6543680489336772,-1.6548442764377231,-1.6562419110682531,-1.6564690434642035,-1.6565650529422051,-1.6569759349484916,-1.6570525420763889,-1.6570525420763889,-1.6571638923273417,-1.6590123789757354,-1.6590486693647015,-1.6592392131594764,-1.6601529336583423,-1.6607223901376336,-1.6609505705253218,-1.6617330020827796,-1.6619645184737015,-1.6624941905640995,-1.6629428985497414,-1.6632656793339864,-1.6639065486922746,-1.6654724695331458,-1.6655542634287668,-1.6658417225049558,-1.666614396476931,-1.666699082111857,-1.6672725759411815,-1.6674412279501878,-1.6676574264408737,-1.6676869815376831,-1.668016730719048,-1.6680611576174096,-1.668299015978998,-1.6689912565661496,-1.6694110121378636,-1.669963279701354,-1.6700395140297297,-1.6704828202325939,-1.6708908553776194,-1.6714368084594766,-1.671494636918894,-1.671781584379283,-1.6717815843792831,-1.672155507293224,-1.6723456712628095,-1.672593227517644,-1.672835653742586,-1.6729000159881926,-1.6730060606020927,-1.6730605673323686,-1.6737658900580867,-1.6738954618973543,-1.6740946295841543,-1.6740946295841543,-1.674334734934265,-1.6748650960170466,-1.6752556443465016,-1.6756178843942753,-1.6756418752320288,-1.6756418752320288,-1.675641875232029,-1.6766218317239647,-1.6770871290047114,-1.6770871290047114,-1.6770871290047114,-1.6784681106198607,-1.6785296996410717,-1.678946912908392,-1.679083222598303,-1.6798339076477187,-1.6802678696730435,-1.6802678696730435,-1.6802784961356019,-1.6807709046366437,-1.6812009247132653,-1.6812512440450988,-1.6812512440450988,-1.6812512440450988,-1.6813066788431896,-1.6813205208400441,-1.6814440109571072,-1.6814440109571074,-1.681542812113328,-1.6818489512720534,-1.6824287868132568,-1.6833219584330923,-1.683995566061247,-1.6843884329640144,-1.6847180031343416,-1.684924022218231,-1.6850972554828012,-1.6850972554828012,-1.6851062745939502,-1.6851062745939502,-1.6852038488957481,-1.6852080370467903,-1.6854891866252655,-1.6857527222181508,-1.6858151488947086,-1.6866167306244946,-1.6867240306452433,-1.6867477532755315,-1.6867880547990566,-1.6867893269576253,-1.6871174907609103,-1.6871174907609103,-1.6871174907609103,-1.6871174907609108,-1.6873805383660683,-1.6873805383660683,-1.6875315489813607,-1.6875315489813607,-1.687744258676847,-1.687744258676847,-1.6877587555422728,-1.6877587555422733,-1.687778925506465,-1.687831359347844,-1.6880335888275129,-1.688073931600286,-1.6881427549814614,-1.6882764857869745,-1.688359433171892,-1.6883672646781283,-1.6883938786719104,-1.6883938786719106,-1.6883938786719106,-1.6883938786719106,-1.6883938786719106,-1.688625163977069,-1.689242657805968,-1.6893278659776059,-1.6893278659776065,-1.6893281525888841,-1.689371771618403,-1.6895489848688117,-1.6902103579877776,-1.6906651459240072,-1.6907819806108895,-1.6910691540576925,-1.6914330510289122,-1.6915347791670319,-1.6915347791670319,-1.6915347791670323,-1.6915347791670325,-1.6915347791670325,-1.6921999405658987,-1.6925440378274128,-1.692649020432557,-1.6926543443706688,-1.6926594157548391,-1.6926919394557325,-1.692771820945724,-1.6928633414553351,-1.6932605025784468,-1.6934149322071108,-1.6937240726689904,-1.6937240726689904,-1.6937240726689904,-1.6937240726689904,-1.6943285063647449,-1.6944331166088398,-1.6945030170177455,-1.6953794568365839,-1.6953902017860971,-1.695412531007727,-1.6957272965653583,-1.6960162904439808,-1.6963593041100489,-1.6968603492226337,-1.6972835470995555,-1.697286267938171,-1.6972876988696997,-1.6973112893559361,-1.6974028159497316,-1.6974028159497316,-1.6975538711714457,-1.697852230790893,-1.697852230790893,-1.6981211884038707,-1.6981713252029853,-1.6981936073561334,-1.698247358578898,-1.6986304217769281,-1.6990672554373771,-1.6995332362847064,-1.6996674666577778,-1.699739740849867,-1.6998610149904836,-1.7004257573427577,-1.7004808030547853,-1.7005909180651795,-1.7007705092274934,-1.7008452709906154,-1.7009176401457273,-1.7015314302638649,-1.701748113821203,-1.7017757043493067,-1.7018226180181764,-1.7020374343391584,-1.7021333634584308,-1.7022613797378403,-1.7023993353139961,-1.7023993353139961,-1.702482372914989,-1.7030505438551402,-1.703078703615074,-1.7031836057041831,-1.7031836057041831,-1.703434967727595,-1.7036358872327027,-1.7037447448621466,-1.703975458592112,-1.7040664855647063,-1.7043240716722088,-1.7045068347713124,-1.7047547523731894,-1.7054030716634794,-1.7054030716634796,-1.7054369735358188,-1.7057759698863808,-1.7058246800325734,-1.705953738003889,-1.7060613722968252,-1.706285578464509,-1.7064543089330182,-1.7067134094619798,-1.7067314519226398,-1.707302325225072,-1.7073034714564894,-1.707320498739353,-1.7073500472225491,-1.7077238215014923,-1.7077274439155488,-1.7078281757464726,-1.7078857542709514,-1.7078983759028692,-1.7078983759028692,-1.70795343837182,-1.7080807150429336,-1.7085956097972215,-1.708835904277141,-1.708990330228103,-1.7090641072282213,-1.7090829744386362,-1.7090829744386362,-1.7092500942648268,-1.7095213536255462,-1.7095742679452166,-1.7097221407477028,-1.7099908043544358,-1.7099941562585974,-1.7099941562585974,-1.7100292881956698,-1.7102963541008864,-1.7102963541008864,-1.7104541957906427,-1.7104541957906427,-1.7104541957906427,-1.7105622661062496,-1.7106771152467481,-1.7108710396478544,-1.710900901372915,-1.7114762749743908,-1.7114762749743908,-1.7117269877663637,-1.7122137913711768,-1.7124763185063854,-1.7128989496734908,-1.7132008131076233,-1.713431687425235,-1.7136992866483807,-1.7141529199435444,-1.7143200599624164,-1.7145621752146223,-1.7146317515044045,-1.7146938664630886,-1.7148822016146221,-1.7149983496858696,-1.7149995985449429,-1.7155517222535583,-1.7155629163267772,-1.7155642206187345,-1.7156907749616312,-1.7157774222588875,-1.7157779268787057,-1.7157842216200339,-1.7158023791091195,-1.7161427083963243,-1.7168516514198566,-1.7173251028786474,-1.7173623459610086,-1.7173930249670504,-1.7174897928733373,-1.7174897928733373,-1.7175936494127777,-1.7176414630782246,-1.717720953522223,-1.7178817592164346,-1.7178831283630396,-1.7179339784840513,-1.7180929647451069,-1.7181877704981523,-1.7181919152592826,-1.718662592700817,-1.718695711232233,-1.7187447458641931,-1.7190589456345131,-1.7191049220882197,-1.7192056677580196,-1.7192907623533393,-1.7197714961265609,-1.720483785007901,-1.7207338133301477,-1.720858880830096,-1.7213271811392394,-1.7214030751012477,-1.721478167383519,-1.7218419469341104,-1.721851977486646,-1.7220055247415393,-1.7223656834878054,-1.7226431898620571,-1.7228060059350998,-1.722898413774672,-1.7229082150722583,-1.7229082150722583,-1.7229318931988136,-1.7230505535600622,-1.723099393012346,-1.723579308536662,-1.7236642392489898,-1.7236643385148769,-1.7237662838471635,-1.72382823580446,-1.724148701658019,-1.7242277398089103,-1.7242277398089103,-1.7242277398089103,-1.7242277398089103,-1.7242277398089108,-1.7242277398089108,-1.7242925056033955,-1.7244430566697637,-1.72447483220043,-1.7245298421646023,-1.7245568924669752,-1.7250032209448267,-1.7254259508576095,-1.72546532814431,-1.7259119438049009,-1.7260243722370323,-1.7261288330274525,-1.7265618175684052,-1.7269817439559305,-1.7270203813889426,-1.7270430347991632,-1.7271571078088852,-1.727303552127232,-1.7273897514136984,-1.727715773396298,-1.7277577783474591,-1.728116893175246,-1.7281853436873733,-1.7283077406502367,-1.7284814624372855,-1.7288276778219709,-1.7289305374720267,-1.729062427289061,-1.7291760101825215,-1.7292670810439439,-1.7294949502717292,-1.7296925560354062,-1.729816151723566,-1.729816151723566,-1.7299062626695014,-1.7299062626695014,-1.7299062626695014,-1.7299161578662028,-1.7299872276876094,-1.7300643649300727,-1.7301162079848555,-1.7301162079848555,-1.7303992637863879,-1.7305873665351375,-1.731063102409391,-1.7311352678594882,-1.7311463156761389,-1.7311463156761389,-1.731188331499578,-1.731188331499578,-1.731376685788879,-1.7316025190606341,-1.7316284806518658,-1.7317655857059413,-1.7319752959530328,-1.7320880529470424,-1.7321279461805072,-1.732160185148993,-1.7321668627577238,-1.7321742902204575,-1.73227155547064,-1.732322946939681,-1.732469495492048,-1.732485778389029,-1.7324857783890295,-1.7324857783890295,-1.7324880785353787,-1.732529323769486,-1.7326012415249854,-1.7329512681492483,-1.733256672130945,-1.733544521089832,-1.733558620258535,-1.7335586202585351,-1.733720903189265,-1.7337209031892653,-1.733869720966352,-1.734388412936487,-1.7344137042928007,-1.7344175772926755,-1.7345437506683308,-1.7345548438042344,-1.7345566964777823,-1.7347889902285962,-1.734894893939867,-1.7351624935519199,-1.7352716925533804,-1.7354986359792777,-1.7355092599590445,-1.7355160231237723,-1.7356656684747167,-1.7356923263157356,-1.7357447429378063,-1.7359584164447897,-1.7359741367553383,-1.7360742865350507,-1.7364946164879078,-1.736781493703406,-1.7369074599912941,-1.7369279753282938,-1.736938714542954,-1.7369539106383012,-1.7369862960217786,-1.737180916921209,-1.7372051894520117,-1.7372051894520117,-1.7372051894520117,-1.7374871492373494,-1.7376471607491928,-1.7377727118430728,-1.7378256081389543,-1.738288613383936,-1.7388048517928576,-1.7388139121363966,-1.7388783580206626,-1.7388783580206626,-1.738950131557858,-1.7390797352427774,-1.7392100569066167,-1.7394157695909878,-1.7395730993858454,-1.7396353088374938,-1.739759012894957,-1.7398188914580517,-1.7401245976176587,-1.7402121486809456,-1.7402121486809456,-1.740412557621436,-1.7405640913388025,-1.7405688867819993,-1.7405688867819997,-1.7405688867819997,-1.7407420739278743,-1.7409973021336524,-1.741036525445,-1.7411306003772982,-1.7411662960270957,-1.741190268664053,-1.7412261131243472,-1.7413765579014961,-1.7414068217702128,-1.7415051726278996,-1.7415424307722258,-1.7418053231183528,-1.7420533006638625,-1.7422995823939962,-1.7423126840576189,-1.7424751558788962,-1.7425378711585202,-1.7426140045617369,-1.742709071639145,-1.7432178600471033,-1.7432958709548472,-1.7433096051065446,-1.743504211346987,-1.743523437275475,-1.7435751896166916,-1.7436710953546568,-1.7437881905007988,-1.743857585534056,-1.7439189679242886,-1.743918967924289,-1.7441469530384097,-1.7442836581052257,-1.7442836581052257,-1.7442836581052257,-1.7442836581052257,-1.7446195201937724,-1.744643231039027,-1.7446790992680519,-1.7447275157928637,-1.744837908921557,-1.7448817460879966,-1.7450652713311643,-1.7452427065547287,-1.745425423277161,-1.7456169091488083,-1.7456417870401384,-1.745651549639656,-1.7457178057991154,-1.7457178057991154,-1.7458967354740125,-1.7459979257853258,-1.7460633823040301,-1.746108755128375,-1.7465456645540927,-1.7466147228609301,-1.7468427098668147,-1.7473680284627404,-1.7473761897700537,-1.7474145902319602,-1.74743400582025,-1.747470009479772,-1.7476427168008786,-1.7477245378875599,-1.747783012161359,-1.7477830121613591,-1.7477858249090632,-1.7480041757031473,-1.7480041757031473,-1.7481222971376578,-1.7481952263649756,-1.7483577515647206,-1.7487424271207235,-1.7487843405654813,-1.7488271645564157,-1.7489019559637025,-1.7489657591510306,-1.7490651433150817,-1.7490953394895568,-1.74944381096325,-1.749544008441686,-1.7495770926461183,-1.749760835981961,-1.7498160485633907,-1.7498174675130787,-1.7499908290103185,-1.7501526677128123,-1.7501526677128123,-1.7502992445784193,-1.7503242386572206,-1.7503514877614899,-1.7503706753565529,-1.75043559022457,-1.7505621764528467,-1.7506234828939151,-1.750665006182164,-1.7507227007064063,-1.751131063454538,-1.7513756513387297,-1.7513763739209958,-1.751408632975808,-1.75145544605249,-1.751475117063222,-1.7516468353570924,-1.7516495535443033,-1.7516912774941877,-1.7517503335000295,-1.7517503335000295,-1.7517503335000302,-1.7522645971304773,-1.7525264616203482,-1.7525899643308671,-1.7527009154329642,-1.752731587868352,-1.7529348366698925,-1.752938666881773,-1.7529706929881521,-1.752979674004695,-1.753017586807876,-1.753017586807876,-1.753065155549665,-1.753077745084129,-1.7534344103298218,-1.753473285266493,-1.753581503864563,-1.7536228978119965,-1.7536454505007564,-1.7536454505007564,-1.7536454505007564,-1.7536454505007564,-1.7536715242901435,-1.7537226261416066,-1.7538842943256694,-1.7540327026816152,-1.7540763562546071,-1.7540812988911245,-1.7540825764359473,-1.7540884095917793,-1.754090555936391,-1.7540912892299634,-1.754182312454654,-1.7542108117900201,-1.7542666863766114,-1.7543682048153937,-1.7544388771606079,-1.754615226783143,-1.7549333264288811,-1.7549455100748081,-1.7549622910180553,-1.7549969512198742,-1.7550182652705348,-1.7551935515775599,-1.755307577984303,-1.7556737819961847,-1.7556991516519704,-1.7557600496605743,-1.7559778976255853,-1.7559796442929212,-1.7559796442929212,-1.7559862750802189,-1.7559884320166803,-1.7561752634114711,-1.7561897315323964,-1.756622901903253,-1.7566937049190123,-1.756726373031421,-1.7569289996397344,-1.7569998797782707,-1.7570063341419697,-1.7570305685211491,-1.7571488437414915,-1.7571983665683357,-1.7571983665683357,-1.7571983665683357,-1.7572358145863247,-1.7572369196834088,-1.7573409303394745,-1.7574314445471588,-1.7576974204328188,-1.75774132874225,-1.7577413287422503,-1.7577413287422503,-1.7577413287422503,-1.7577446991399444,-1.7577922417189453,-1.7577947405742473,-1.757848829981128,-1.7580899404563788,-1.7582948409394292,-1.7583312803851108,-1.7583505352692572,-1.7585250279526603,-1.7586387691502257,-1.7587966435537692,-1.7588217989099395,-1.7588252350815694,-1.7590799588412016,-1.7590917047289598,-1.759161734896993,-1.759247368281656,-1.7593027881783,-1.7593130721669294,-1.7593576887936333,-1.7594382223066396,-1.7595786437188288,-1.7595807750174846,-1.7595817229538218,-1.759581722953822,-1.7595821543441974,-1.759777527765422,-1.7598470924333176,-1.7599399485736922,-1.7599776277901524,-1.7600470324297495;-953374338,1156445518,-542853090,-962213314,1201969279,1201973375,1336191102,-305823050,1193585150,1407617839,-962229570,1426003479,1306833114,1576272894,1514081150,1514080894,1514084478,-961213762,-291129257,1588049950,1428121015,-970093890,-676058277,1835832282,-276461002,-291141066,-991059586,-739866065,-739865809,-739865809,1469533047,1589074294,-969078082,1446849119,-962086825,1204589150,-425215913,-990043778,-702035273,1397197743,1704285911,-319470922,-320501066,-305821002,-305821002,-305821002,-437997353,-953374210,1574389670,-305810794,1384065807,1384061455,1585384231,-687923145,-856710314,-748254289,2046038206,1463159743,-416507845,-991059586,-348382918,-21689738,-861419850,1627196286,1835832275,-638160486,-283304106,1407617583,-592983370,-964876178,1384057470,1384057726,1156446542,-169049545,1869887687,1472702831,-540690418,1461025246,1585385254,-328343306,-290120746,-290125194,-372800578,-818533894,-324681026,1642914174,1604619258,1640465150,1452742775,-313744738,-817325778,-836383826,-901834626,-739865813,1177332606,1437888991,-371781186,1475611499,-727191137,1441698103,-323665218,-279897209,-257435753,-950715698,1533193162,-727326273,-727322209,1473452455,-818632198,-697853521,1934604303,1358901790,1534987130,-983690818,-428893433,1600559814,-856225098,-856225098,1642385647,-235531842,1474726702,-298505226,-1042345538,-1042345538,-1042345794,-949642837,1421304319,-726175329,-726175329,1608555278,-771878466,-689004489,-971167618,1571212022,1427100159,1412420095,-513863489,-961062537,1412426231,-324678986,-324678986,-324678986,1460382551,-827864522,-313613674,1833870038,2091369142,1397197487,-279896186,1162842871,-466819369,-446869330,-946395009,1463056862,1571211958,1571211958,1429139935,1429139935,1601580454,1408379659,-55229770,-681891065,-590368490,-842092521,1709494507,1463561083,-319470938,1842704838,-324549962,-324549962,-458767689,-324545898,1428115967,1413439999,2092384950,2092384950,-323663178,-323663178,-55098698,-55098442,1707381751,-962201138,-995626593,1428112119,2104267674,-961689042,-1043426242,1833747190,-458929481,-324711754,-324711754,-324711754,-324711754,1962222519,-726175330,-257441089,-123223106,-37385546,2111132374,1186421111,1206161647,1397132207,-217634153,1173881851,1464576846,-970470729,-970470729,-836252746,-836253002,-836253002,1798052222,2029456374,1417630119,-313752842,1173262583,-570551530,-673502457,1949295095,1437891035,-312728866,-323534154,-323534154,-323534154,-323534154,-551229270,-303775053,-312737034,-940279797,1381968654,-481326226,-504552930,-283832586,-56278346,-990981833,1575395571,1436500727,-725651049,-417587849,-323534090,-323534090,-163829449,1554434742,1554434742,-995766722,-312737034,-439086913,1868871886,1172754667,1626428367,1463561051,1929849495,2028384478,1150645470,1474619918,-386464778,1554500278,-559576258,1194605278,-1036052226,-83391498,1458645102,-1032382210,1976338231,-975216601,1412428279,1574916262,-861418826,-861418826,1189449967,1439549998,-14382409,-1003490849,-1003490849,-43216170,-213415001,1581132598,2113802355,1446734135,-701556201,-962078418,-702035033,1463056847,-684426865,1199884911,-984808770,-962216873,-285087242,1474341643,-700489545,-54705546,-324712770,-980564417,-56245570,-190451297,-149153417,-165316201,1568453018,-418568073,2028389046,2006284311,-123223369,-123223113,1335171578,-949448194,1571090650,1776571354,-556817642,1940171259,-146433617,-146433617,1413444087,-56243530,1192078711,-683242585,-940230645,1397131950,1397131950,-311651594,-987794977,-987794977,-860403018,-860403018,-860403018,-22570477,-331527498,2108088982,1910817790,2024262326,2024262326,-839253194,1930898071,-962246082,-79316850,-189435489,1559718118,1136020094,-776572453,-827860698,-71562694,1942444807,1415523223,-948432386,-21554669,-21555149,1127147902,-856825002,-856825482,2111578230,-55227722,1463990695,-440065793,-995277185,1595616022,-440038850,-55229769,2072426775,1424429239,1642387691,-505096021,-486710930,1455790878,-969327522,2000428887,2000428407,-279110970,-597748554,-279102906,-319954586,-209246153,-962262338,1709490927,-947479721,1475488523,-990035397,1571090682,-706784985,-420202482,1941834615,2091238071,1842704838,-324744522,1842704870,1391439887,1149044735,-302735178,-313744650,-150172873,1982638391,-975889602,-146757209,-146761305,1957085879,1827998334,1742776679,-1021142529,-966973330,-348382918,-826840786,-10937593,1574183902,2091240118,2091240118,2091240118,2091240118,2091244182,2091244182,1642911851,-807984970,1692751342,1301633530,-976903489,1470339447,1417376167,-586197098,-869283146,-525875529,1139206510,-956551154,-54767562,1172614750,-750351698,1822783702,-439524993,-320519498,-312728842,-1070607458,-966276377,-554231277,-44298058,-909172674,-481486737,1333145062,-305900906,1663351262,-439084873,-1062218850,-218686169,-156929641,-156929641,-324581706,-324581706,-324581706,1308500691,1447402462,-403691161,-305821130,-440038857,1717885159,-705690626,1893849038,-947479721,-175683657,-56146250,-956480725,-956480981,-809137306,-507147713,1616730062,1533258698,2007144823,1443208159,1441057771,-324773930,-472900818,-286709242,-980073477,-273901034,1687515358,1843143286,-453242089,-438562025,1865710022,-848519766,-961703362,-940289813,-268687002,1820677846,-956554465,-822336738,1997327223,-150156489,-965924017,-965928113,1726271719,-436987585,1462029291,1531423690,-313728122,1594862547,-995799362,-817525786,1761544054,-102489666,-526012994,-506759929,1189450478,-846871558,-481748625,1396870063,-828061122,1285874934,-237805129,1192700155,-840656717,-970732617,-303987786,-291124314,-966977298,1710244847,-454597737,-320388426,-320388426,1431266727,1439148415,-56277322,1206164046,1585320662,-782275954,1433178302,-591982922,-591982922,-557956554,1595287735,-386457354,1491505886,1528240566,-506756290,-296416522,-343594022,1997310775,-372798538,-372798538,-200411753,1454450815,1518275194,1518275450,1518275450,1684623607,-314209610,-324582730,-582045482,1531161546,1571211831,-882185878,-776576578,1808638798,-14366041,-51952970,-707718242,2135728566,-986415650,1775530446,-1644264905,-324581642,1856310014,-136762617,-989949641,-26371578,1445828254,-380771366,2045170154,-187882985,-303971418,-168799353,-947782329,-482568133,-348350150,1491505886,-320394602,-320402762,-320402762,-320402762,1470417899,-961699458,-941192585,-270720986,-299062690,1437450811,1433680351,2091336374,1424337390,-954255081,-970087426,-413910905,-324582666,-56147274,1823805174,-962246978,-591966666,1968137639,-278644601,2078583386,-784440898,-984018434,1400771470,-600355146,-966419985,-559564490,-8045290,1450156207,-836252762,-970470489,-1023157010,-962261314,-962261314,2070579747,-314208586,1575362995,2070329731,-676177129,-723136065,1427072447,1285874942,1665993595,1503086262,1726317543,2044896158,2108080822,1430759935,-347926618,-22623706,1976001415,-1646296521,-1646296521,1178417751,2044678310,-209203017,1958048247,1457692007,-821053418,2124859942,-311914314,2113671291,1554483894,1340379626,-295065226,1339366342,1886127038,-840986570,-253267553,-1384340585,-473720313,2024196790,2024196790,2024197046,2077690662,1450129495,-2034922818,1566877946,-779623522,1588022135,1588029815,-821749030,-190484065,1671735419,1671735419,1663877886,-962262274,2006022423,1566514007,-324710858,1602591546,-324710730,-324710730,-324710730,-458928457,-708270306,-821785922,-343438346,1306833883,-171146441,1671742206,1694854647,-313769226,-313761546,1767658446,-52098378,-287233682,1727333351,-358102474,-506629858,299340766,-947847857,-26404346,2074519926,-734181697,-538797242,-840727626,1934953198,1743032555,763143134,-391689546,-566921066,1595744094,-551739618,1491522270,1197514223,2093850934,-460864521,-727222881,-962245890,-693826882,1803884667,-291272138,-739867729,-676555458,1690654407,-310015306,-324695370,-324695370,1901876174,-950181841,1797966698,1198799327,-163749705,-324703586,-324711746,-324711746,-324711746,1822775550,-827473090,-291026378,1934354471,-357078738,-563758714,-970634562,-291038250,-307998050,1906819767,-790179186,1737311863,1737319543,1996957879,-540048857,-433280713,2110198774,2092257974,1595628102,1172051071,-147580489,-440067905,2000423543,1412396511,-735087201,-147056329,-386455306,-947574658,-973599957,-213808209,1206164295
